ean,product_type_magalu,matched,n_results,product_id,domain_id,status,name,gtin_matches_source,dt,authorized_stores,buy_box_winner,catalog_product_id,date_created,enhanced_content_template_id,enhanced_content_version,family_name,grouper_id,last_updated,parent_id,permalink,presale_info,quality_type,release_info,settings_base_site_product_id,settings_content,settings_exclusive,settings_listing_strategy,settings_ttr,settings_with_enhanced_pictures,short_description_content,short_description_type,type,n_attributes,n_children_ids,n_description_pictures,n_disclaimers,n_enhanced_content_components,n_main_features,n_pdp_types,n_pickers,n_pictures,n_tags,first_picture_url,sibling_product_ids,ingested_at,attributes
7909569449790,Freezer,TRUE,1,MLB43004500,MLB-FREEZERS,active,Freezer vertical electrolux 212L inverter FEI23,,2026-09-15,,,MLB43004500,2024-11-12T17:57:46Z,36a78565-866a-48fb-886e-4573e8a704f2,2.0,Freezer Electrolux Freezer vertical FEI23,,2026-08-26T07:36:45Z,MLB39456347,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-15T21:06:53.483169455,FALSE,"Freezer Vertical Electrolux Cycle Defrost 212 Litros Inverter 1 Porta Branco FEI23

- O Freezer Vertical Electrolux 212L vem com Tecnologia Inverter para um menor consumo de energia.
- O Freezer Vertical Electrolux 212L está com novo design e novas funcionalidades que proporcionam uma melhor experiência e melhor eficiência energética. É a opção ideal para armazenar os alimentos e bebidas em sua casa ou em seu estabelecimento.
- A Tecnologia Inverter mantém a temperatura do freezer mais estável, proporcionando as condições ideais para a conservação dos alimentos com menor consumo e maior economia de energia elétrica. O freezer garante até 20% de economia de energia e eficiência energética A++.
- O novo design tem puxador ergonômico para facilitar o dia a dia e portas reversíveis. Você pode escolher o melhor lado para a abertura da porta e não precisa mudar a configuração da sua casa ou do seu comércio para colocar o freezer.
- Este freezer tem mais capacidade de armazenamento do que os modelos anteriores. As prateleiras internas ajudam a manter tudo organizado, enquanto as cestas de arame facilitam a limpeza e a organização das comidas e das bebidas.
- O Freezer Vertical Electrolux 197L também tem um impacto ambiental menor. Ele usa gás de refrigeração ecológico, que não agride o meio ambiente nem a camada de ozônio.

Especificações Técnicas
Marca: Electrolux
Modelo: FEI23
Cor: Branco
Voltagem: 127V
Classificação Energética: A
Consumo Energético: 32 (kWh/Mês)
Compartimento Congelamento Rápido: Sim
Controle de Temperatura: Sim (Traseiro)
Tipo de Degelo: Manual
Capacidade Líquida Total: 212 (L)
Tecnologia Inverter: Sim
Tipo de Compressor: Inverter
Pés Niveladores: Sim
Puxadores: Embutido
Quantidade de Prateleiras e Gavetas (Freezer): 3 prateleiras / 3 gavetas
Porta Reversível: Sim

Dimensões e Peso:
Altura: 144,2cm
Largura: 57cm
Profundidade: 64cm
Peso: 37Kg",plaintext,catalog_product,28,0,0,1,1,4,1,2,4,0,https://http2.mlstatic.com/D_NQ_NP_863631-MLA99983160303_112025-F.jpg,"[""MLB43004500"",""MLB39456349""]",2026-09-15 17:34:45.508427,"{""ALPHANUMERIC_MODEL"":""FEI23"",""COLOR"":""Branco"",""CRISPERS_NUMBER"":""3"",""DEFROST_TYPE"":""Manual"",""DEPTH"":""62 cm"",""DOORS_NUMBER"":""1"",""ENERGY_EFFICIENCY"":""A++"",""FREEZER_TYPE"":""Vertical"",""FUNCTIONS"":""Congelar|Conservar"",""HEIGHT"":""1.442 m"",""LINE"":""Inverter"",""MAIN_COLOR"":""Branco"",""MODEL"":""FEI23"",""POWER_SUPPLY_TYPE"":""Corrente doméstica"",""REFRIGERANT_GAS_TYPE"":""R600a"",""SHELVES_NUMBER"":""3"",""VOLTAGE"":""127V"",""VOLUME_CAPACITY"":""197 L"",""WEIGHT"":""37 kg"",""WIDTH"":""55 cm"",""WITH_INVERTER_TECHNOLOGY"":""Sim"",""WITH_POSITIVE_IMPACT"":""Sim"",""WITH_REVERSIBLE_DOORS"":""Sim"",""WITH_TEMPERATURE_CONTROL"":""Sim"",""BRAND"":""Electrolux"",""INCLUDES_KEY_LOCK"":""Não"",""WITH_FAST_FREEZING"":""Sim"",""WITH_INTERIOR_LIGHT"":""Não""}"
8808956165338,Pneu,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908737301915,Notebook,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908833400178,Sofá,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908986100024,Guarda-roupa,TRUE,1,MLB79144497,MLB-WARDROBES_AND_UPPER_STORAGES,active,Guarda Roupa Casal 6 Portas Em Mdf Linea Rufato Cor Naturale/Off White,,2026-09-15,,,MLB79144497,2026-09-10T02:12:02Z,,,Guarda-roupa Rufato Linea de mdf com 6 portas de dobradiças,,2026-09-10T02:34:33Z,MLB77138322,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-16T06:57:11.134496839,FALSE,"A organização da nossa casa nos gera conforto e bem-estar. Este armário da Rufato oferece a qualidade e o design que você precisa para cuidar das suas roupas e manter seu quarto arrumado.\n\nAmbiente sofisticado e elegante\nO acabamento mate acrescenta elegância e amplia as possibilidades de decorar o quarto, pois acompanha acessórios de diferentes texturas e cores. Além disso, é fácil de manter, limpar e é mais durável do que os acabamentos brilhantes.\n\nGavetas confortáveis e práticas\nGraças às corrediças telescópicas, você pode deslizar facilmente e levemente as gavetas para frente e para trás. Além disso, são resistentes e permitem mover conteúdos pesados com mais facilidade e segurança.",plaintext,catalog_product,25,0,0,0,0,6,1,1,3,0,https://http2.mlstatic.com/D_NQ_NP_654690-MLA115968109574_092026-F.jpg,"[""MLB77138338"",""MLB79144497""]",2026-09-15 17:34:45.508427,"{""AGE_GROUP"":""Adultos"",""BRAND"":""Rufato"",""DOORS_OPENING_TYPES"":""Porta de dobradiça"",""FINISH"":""Fosco"",""HEIGHT"":""235 cm"",""INCLUDES_ASSEMBLY_MANUAL"":""Sim"",""MAIN_COLOR"":""Cinza"",""PRODUCT_TYPE"":""Guarda-roupa"",""REQUIRES_ASSEMBLY"":""Sim"",""SIZE"":""Casal"",""STRUCTURE_MATERIALS"":""MDF"",""WIDTH"":""273 cm"",""WITH_DOORS"":""Sim"",""WITH_DRAWERS"":""Sim"",""WITH_SHELVES"":""Sim"",""WITH_TELESCOPIC_SLIDES"":""Sim"",""COLOR"":""Naturale/Off White"",""DEPTH"":""56 cm"",""DOORS_NUMBER"":""6"",""DRAWERS_NUMBER"":""6"",""MODEL"":""Linea"",""STYLE"":""Moderno"",""WEIGHT"":""248.12 kg"",""WITH_LEGS"":""Não"",""WITH_MIRROR"":""Não""}"
7908485907353,Grill,TRUE,2,MLB36718968,MLB-ELECTRIC_SANDWICH_MAKERS,active,Sanduicheira Grill Elétrica BeSmart 1000w Antiaderente 220v com Trava,,2026-09-15,,,MLB36718968,2024-05-08T23:50:32Z,,,Sanduicheira Grill Elétrica BeSmart 1000w Antiaderente 220v com Trava,,2026-03-13T23:31:52Z,,,,PRIMITIVE,,,fixed,FALSE,catalog_required,2026-09-15T12:42:27.644453775,FALSE,Com a sanduicheira elétrica da BeSmart você terá um complemento ideal para sua cozinha. Você poderá preparar sanduíches deliciosos.,plaintext,catalog_product,13,0,0,0,0,2,1,0,4,0,https://http2.mlstatic.com/D_NQ_NP_963295-MLA99505766186_112025-F.jpg,,2026-09-15 17:34:45.508427,"{""BRAND"":""BeSmart"",""MATERIAL"":""Metal"",""PLATE_TYPES"":""Grill"",""POWER"":""1 W"",""WEIGHT"":""1.25 kg"",""WITH_HEAT_RESISTANT_HANDLE"":""Sim"",""WITH_NON_STICK_SURFACE"":""Sim"",""WITH_REMOVABLE_PLATES"":""Não"",""HEIGHT"":""27.6 cm"",""WIDTH"":""22.3 cm"",""WITH_CORD_STORAGE"":""Não"",""WITH_POWER_LIGHT"":""Sim"",""WITH_SECURITY_LOCK"":""Sim""}"
7908485907353,Grill,TRUE,2,MLB75780406,MLB-ELECTRIC_SANDWICH_MAKERS,active,INOVACERTA - BE.SMART Home Casa Grill sanduicheira Elétrica BSGR100 - Preto,,2026-09-15,,,MLB75780406,2026-07-27T13:34:59Z,,,Sanduicheira elétrica INOVACERTA - BE.SMART Home Casa Grill sanduicheira Elétrica BSGR100,,2026-08-23T09:55:36Z,MLB75780405,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-16T21:56:31.286330761,FALSE,"Grill e Sanduicheira BE.SMART 1000W foi desenvolvida para quem busca praticidade e versatilidade na cozinha.

Com 1000W de potência e controle automático de temperatura, ela prepara sanduíches, carnes, hambúrgueres, legumes e diversos outros alimentos de maneira rápida e uniforme.

A dobradiça ajustável adapta-se à espessura dos alimentos, enquanto as duas luzes indicadoras mostram quando o aparelho está ligado e pronto para o uso, oferecendo mais praticidade no dia a dia.

Pensando no conforto e na segurança, o grill conta com alça com travamento e livre de aquecimento, pés antiderrapantes, bandeja coletora de gordura e chapas com superfície antiaderente, que evitam que os alimentos grudem e facilitam a limpeza após o uso.

Com peso aproximado de 1,29 kg e dimensões de 27,6 x 22,3 x 9,3 cm (A x L x P), possui um design compacto que ocupa pouco espaço e é ideal para qualquer cozinha, proporcionando refeições saborosas com muito mais praticidade.",plaintext,catalog_product,20,0,0,0,0,6,1,2,12,0,https://http2.mlstatic.com/D_NQ_NP_976261-MLA115193814675_072026-F.jpg,"[""MLB76601820"",""MLB75780406""]",2026-09-15 17:34:45.508427,"{""ALPHANUMERIC_MODEL"":""BSGR100"",""LENGTH"":""9.3 cm"",""LINE"":""Home Casa"",""MAIN_COLOR"":""Preto"",""PLATE_TYPES"":""Grill"",""SANDWICHES_CAPACITY"":""2"",""VOLTAGE"":""220V"",""WIDTH"":""22.3 cm"",""WITH_CORD_STORAGE"":""Não"",""WITH_NON_STICK_SURFACE"":""Sim"",""WITH_POWER_LIGHT"":""Sim"",""WITH_SECURITY_LOCK"":""Sim"",""BRAND"":""INOVACERTA - BE.SMART"",""COLOR"":""Preto"",""HEIGHT"":""27.6 cm"",""MODEL"":""Grill sanduicheira Elétrica"",""POWER"":""1000 W"",""WEIGHT"":""1.29 kg"",""WITH_HEAT_RESISTANT_HANDLE"":""Sim"",""WITH_REMOVABLE_PLATES"":""Não""}"
7909569470381,Lavadora de Roupas,TRUE,1,MLB50374755,MLB-WASHING_MACHINES,active,"Máquina De Lavar Electrolux 14,5kg Cesto Inox Lep15 Preto",,2026-09-15,,,MLB50374755,2025-05-23T15:53:52Z,5db6bbdb-69a5-4e35-8183-54a2e4f9aaec,1.0,Máquina de lavar automática Electrolux LAVADORA hasta 14.5kg,,2026-08-25T21:38:28Z,MLB51399049,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-17T10:27:35.932422795,FALSE,"Eficiência e tecnologia para o seu dia a dia. A Lavadora de Roupas Electrolux Efficient LEP15, com capacidade de 14,5kg, combina alta performance com inovação para tornar a sua rotina muito mais prática. Seu grande destaque é a exclusiva tecnologia Jet&Clean, que utiliza jatos de água potentes para diluir completamente o sabão e o amaciante antes do contato com as roupas, evitando manchas e a necessidade de relavagem. Com o cesto em inox, além de um design moderno, ela oferece mais cuidado com os tecidos, garantindo uma lavagem eficiente e delicada. Programas inteligentes e lavagem silenciosa. Equipada com 11 programas de lavagem, a LEP15 se adapta a diversos tipos de tecidos e níveis de sujeira, desde roupas delicadas até edredons de camas Queen size. O sistema de lavagem com ciclos rápidos ajusta automaticamente o tempo de cada programa, preservando as roupas e otimizando o consumo. Para ainda mais comodidade, ela conta com funções como lavagem rápida, duplo enxágue, limpeza de cesto e o modo ?Super Silencioso?, que permite lavar as roupas a qualquer hora sem incomodar sua rotina. Alto desempenho e capacidade para toda a família. A lavadora ainda traz funções que facilitam o dia a dia, como o ?Avança Etapas?, que permite pular etapas com um simples toque, e o ?Turbo Agitação/Secagem?, ideal para roupas muito sujas ou com manchas difíceis, além de reduzir a umidade das peças após a centrifugação. Compacta por fora e espaçosa por dentro, ela é perfeita para grandes volumes de roupas, atendendo com facilidade às necessidades de toda a família. E com o Ultra Filter Pega Fiapos, seus tecidos saem sempre limpos, sem resíduos e com um cuidado especial a cada lavagem.

Características Gerais:
Exclusiva Tecnologia Jet&Clean: dispenser autolimpante com tecnologia Jet&Clean, que através de fortes jatos de água otimiza o uso do sabão e do amaciante, além de diluí-los em até 100% antes de entrarem em contato com as roupas, evitando manchas e relavagem
Sistema de Lavagem com Ciclos Rápidos: vida longa às roupas. Possui um sistema de lavagem, que otimiza o tempo dos programas de forma automática, deixando-os mais rápidos quando necessário e mantendo a mesma performance. Isso promove mais cuidado e menos desgaste das roupas
Cesto Inox: Com cesto inox, que proporcionam um design mais moderno e mais cuidadoso com as suas roupas
Programas de Lavagem: possui 11 programas de lavagem, especialmente desenvolvidos para lavar adequadamente todos os tipos de roupas e sujeiras. Inclusive edredons de casal para camas queen size e roupas de tecidos delicados
Programa rápido: Maior praticidade e mais tempo livre pra você. Programa de lavagem rápida, ideal para roupas pouco sujas
Função Duplo Enxágue: Promove mais performance no enxágue e menos resíduos de sabão nas roupas
Ultra Filter Pega Fiapos (retém e armazena até 8 vezes mais fiapos): sistema de filtragem que retém os fiapos desagradáveis que podem ficar nas roupas após a lavagem
Programa Super Silencioso: Possui tecnologia silenciosa que, através do programa Super Silencioso, reduz o nível de ruído durante a lavagem, o que permite lavar as roupas a qualquer horário, de acordo com a sua rotina
Função Limpeza de Cesto: possui uma função de autolimpeza no cesto da máquina. Essa limpeza evita que resíduos de outras lavagens fiquem acumulados no cesto, promovendo uma lavagem mais eficiente
Função Avança Etapas: permite avançar a programação da máquina através de uma única tecla. Promove agilidade no dia a dia com apenas um toque
Função Turbo Agitação/Secagem: aumenta a ação mecânica da agitação melhorando o desempenho da lavagem. Indicado para manchas mais difíceis ou roupas mais sujas. Também aumenta o tempo de centrifugação permitindo que as roupas saiam menos úmidas da lavadora comparado a uma centrifugação normal
Alta capacidade: Compacta por fora, espaçosa por dentro. Permite lavar o edredom tamanho Queen size, e roupas de toda a sua família.
Capacidade (kg de roupas): 14,5
Acesso ao cesto: Superior
Água quente: Não
Centrifugação: Sim
Dispenser para sabão: Sim
Dispenser para amaciante: Sim
Dispenser para alvejante: Sim
Elimina fiapos: Sim - através do filtro
Consumo (kWh): 0.45
Tensão/Voltagem: 220V,110V
Velocidade de centrifugação (rpm): 630
Acabamento do cesto: Aço inox
Consumo de água: 140 (L/ciclo)
Eficiência Energética: A

Garantia: 12 meses

Conteúdo da embalagem:
01 Lavadora de Roupas Electrolux Efficient LEP15 14,5kg com Cesto Inox, Ultra Filter e Tecnologia Jet&Clean - Preta
Manual de instrução.

Observações:
Este não é um produto Bivolt. Escolha a opção de voltagem do produto: 110V ou 220V.
Entrega do Produto: não nos responsabilizamos pela instalação/montagem. Todas as instruções, manuais e peças necessárias para a montagem são fornecidas junto com o produto. Não nos responsabilizamos pelo transporte por escadas/elevadores, guincho ou içamento deste produto.",plaintext,catalog_product,26,0,11,1,1,6,1,2,11,0,https://http2.mlstatic.com/D_NQ_NP_899028-MLA85766474233_062025-F.jpg,"[""MLB50516564"",""MLB51477744"",""MLB50374755""]",2026-09-15 17:34:45.508427,"{""BRAND"":""Electrolux"",""COLOR"":""Preto"",""DEPTH"":""66.5 cm"",""DRUMS_NUMBER"":""1"",""DRUM_MATERIAL"":""Aço inoxidável"",""HEIGHT"":""1.052 m"",""LOADING_TYPE"":""Superior"",""MAIN_COLOR"":""Preto"",""MANUFACTURER"":""Electrolux"",""POWER_SUPPLY_TYPE"":""Automatica"",""WASHING_MACHINE_CAPACITY"":""14.5 kg"",""WASH_CYCLES_NUMBER"":""11"",""WIDTH"":""59.1 cm"",""WITH_FILTER"":""Sim"",""WITH_FINISH_ALARM"":""Sim"",""WITH_INVERTER_TECHNOLOGY"":""Não"",""ALPHANUMERIC_MODEL"":""LEE15"",""DRYING_CAPACITY"":""14.5 kg"",""ENERGY_EFFICIENCY"":""A"",""IS_WASHER_AND_DRYER"":""Não"",""LINE"":""LAVADORA"",""MODEL"":""LEE15"",""VOLTAGE"":""127V"",""WASHING_MACHINE_TYPE"":""Automática"",""WATER_LOAD_TYPES"":""Automática"",""WEIGHT"":""40 kg""}"
8019227377323,Pneu,TRUE,1,MLB21897903,MLB-MOTORCYCLE_TIRES,active,Pneu Moto Ducati Panigale 1299 Dianteiro 120/70-17 Rosso 3,,2026-09-15,,,MLB21897903,2023-02-27T18:13:44Z,,,Pirelli Carretera/supersport Diablo Rosso 3 de 120/70-17,,2026-03-09T12:26:04Z,MLB21897898,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-15T17:19:06.09457802,FALSE,"PNEU PIRELLI RADIAL 120/70ZR17 DIABLO ROSSO III 58W TL (SEM CÂMARA)

FICHA TÉCNICA:

Pneu: PIRELLI DIABLO ROSSO III
Medida: 120/70ZR17
Posição: DIANTEIRO
Tipo de Montagem: SEM CÂMARA (TL)

Algumas aplicações:

Honda:
CB 600F Hornet, 2004 a 2014
CB 500F, 2014 a 2026
CB 650R, 2019 a 2026
NC 750X, 2014 a 2026
CBR 1000RR, 2004 a 2026

Yamaha:
XJ6 N, 2010 a 2019
MT-07, 2015 a 2026
MT-09, 2014 a 2026
Tracer 900 GT, 2019 a 2026
YZF R1, 1998 a 2026

Kawasaki:
Z900, 2017 a 2026
Ninja ZX-10R, 2004 a 2026
Versys 650, 2010 a 2026

Suzuki:
GSX-S 750, 2017 a 2026
GSX-R 1000, 2001 a 2026
Hayabusa GSX-1300R, 1999 a 2026

BMW:
S 1000 RR, 2010 a 2026
F 900 R, 2022 a 2026

Triumph:
Street Triple 765, 2017 a 2026
Trident 660, 2021 a 2026",plaintext,catalog_product,19,0,0,0,0,5,1,5,3,0,https://http2.mlstatic.com/D_NQ_NP_979678-MLA99843915861_112025-F.jpg,"[""MLB21897903""]",2026-09-15 17:34:45.508427,"{""AUTOMOTIVE_TIRE_ASPECT_RATIO"":""70"",""BRAND"":""Pirelli"",""LINE"":""Carretera/supersport"",""LOAD_INDEX"":""58"",""MAX_SPEED"":""270 km/h"",""MAX_WEIGHT_LOAD"":""236 kg"",""MOTORCYCLE_RIDING_STYLE"":""Touring"",""MOUNTING_TYPE"":""Sem câmara"",""ORIGIN"":""Original Pirelli"",""POSITION"":""Dianteira"",""RIM_DIAMETER"":""17 \"""",""SECTION_WIDTH"":""120 mm"",""MANUFACTURER_TIRE_SIZE"":""120/70-17"",""MODEL"":""Diablo Rosso 3"",""MOTORCYCLE_GRIP_TYPE"":""Seco|Molhado"",""MOTORCYCLE_TERRAIN_TYPE"":""Intermédio"",""MOTORCYCLE_TYPE"":""Sport"",""SPEED_INDEX"":""W"",""TIRES_NUMBER"":""1""}"
7908510102173,Armário,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908615379647,Sofá,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908737301106,Notebook,TRUE,1,MLB65410970,MLB-NOTEBOOKS,active,Notebook ASUS Vivobook S14 S3407CA Intel Core Ultra 5 225H 16GB RAM 512GB SSD Linux KeepOS Tela 14” Led FHD Gray - LY171,,2026-09-15,,,MLB65410970,2026-02-07T15:24:05Z,,,"Notebook Asus VivoBook S3407CA-LY171 S3407CA-LY171 2026 14""",,2026-03-11T18:42:03Z,MLB65410967,,,COMPLETE,,,fixed,FALSE,open,2026-09-16T03:32:24.587580433,FALSE,"O ASUS Vivobook S14 une estilo, potência e segurança – qualidades essenciais para quem busca o melhor notebook para trabalho, estudo ou lazer. O design metálico ultrafino com abertura de 180º garante mobilidade e praticidade, enquanto a bateria de longa duração permite um dia inteiro de produtividade. Equipado com processador Intel® Core™ Ultra (Série 2), que alcança alto desempenho em multitarefas, o dispositivo ainda tem câmera com infravermelho e tampa de privacidade para reforçar a segurança. Tecnologias de IA tornam videochamadas mais nítidas via cancelamento de ruído e filtros de imagem.

DESIGN ULTRAFINO, ELEGANTE E DURÁVEL

Com tampa e base de metal, o ASUS Vivobook S14 apresenta design elegante e minimalista. O chassi ultrafino e leve, iniciando em apenas 1,59 cm de espessura e 1,40 kg de peso facilita a mobilidade sem comprometer o desempenho. A abertura de 180 graus torna mais prático compartilhar a tela com pessoas ao redor, tornando o notebook ideal para o trabalho e o lazer.

Apesar de fino, o dispositivo conta com todas as conexões essenciais, incluindo portas USB Tipo-C, USB Tipo-A, HDMI 1.4 e conector de áudio dedicado. O touchpad amplo com suporte a gestos inteligentes e o certificado de resistência de nível militar aprimoram a experiência de uso em qualquer lugar.

PRODUTIVIDADE COM POTÊNCIA E EFICIÊNCIA

O ASUS Vivobook S14 é feito para durar, inclusive ligado e longe da tomada. A bateria de 70 Wh garante autonomia para um dia inteiro de trabalho, podendo chegar a até 20 horas de reprodução de vídeos. Quando a energia acaba, é possível recuperar 60% da carga em apenas 49 minutos, graças à tecnologia de carregamento rápido via USB Tipo-C.

Além da eficiência energética, o notebook alcança alto desempenho em multitarefas, graças ao processador Intel® Core™ Ultra (Série 2). Esse chip permite trabalhar, estudar e se divertir com diversos programas abertos ao mesmo tempo de forma ágil e ininterrupta.


IMERSÃO AUDIOVISUAL ENVOLVENTE

O ASUS Vivobook S14 oferece imersão audiovisual de alta qualidade, com certificação Dolby Atmos e melhoramentos do ASUS Audio Booster. A tela nível IPS de 14 polegadas, proporção 16:10 e bordas finas exibe imagens vívidas, com maior precisão de cores e conforto aos olhos.

Pense grande e faça mais com o ASUS Vivobook S14!

Part Number
90NB16J2-M00C00

SKU ASUS
S3407CA-LY171

EAN Code
7908737301106

14751-21-04076

Processador
Intel® Core Ultra 5 225H 1.7 GHz, 18 MB Cache

Memória RAM
16 GB (16 GB OnBoard + 0 GB OffBoard)

Armazenamento
512 GB SSD PCIe NVME M2

Tela
14.0'' LCD LED Backlight, Nível IPS 60Hz, Anti-Glare, 16:10

Resolução da Tela
1200x1920

Placa de Vídeo
Intel®

Tela Sensível ao Toque
Não

Clock de Memória
5600 MHz

Wi-Fi
Wi-Fi 6 (802.11ax)+Bluetooth 5.3 Dual Band) 2x2

Tipo da Placa de vídeo
Integrada

Teclado retro iluminado
Sim

Câmera Frontal
FHD IR

Bluetooth
Bluetooth 5,3

Cartão de Memória
Não

Áudio
Alto-falantes embutido
Microfone embutido

Saídas
2x USB 3.2 Ger 1 Tipo-A
2x USB 3.2 Ger 1 Tipo-C com suporte p/ display / power delivery
1x HDMI 1.4
1x Conector de áudio combo 3.5mm

Adaptador de Energia
65,00 W

Bateria
4 Cells / 6300 mAh

Software
Trusted Platform Module (Firmware TPM)
IR webcam with Windows Hello support
BIOS Booting User Password Protection
BIOS setup user password

Sistema Operacional
KeepOS

Características
US MIL-STD 810H military-grade standard
Intel® AI Boost NPU up to 13TOPS
Certificação TÜV Rheinland
Tecla Copilot
Energy star 8.0
REACH
RoHS

Peso do Produto
1.4 Kg

Dimensões (L x C x A)
22.34 cm X 31.52 cm X 1.79 cm

Outros
* A memória disponível para uso pode sofrer variações conforme versão do sistema operacional, apps, conteúdo e dados instalados.

Cor
Matte Gray.",plaintext,catalog_product,50,0,0,1,0,2,1,11,9,0,https://http2.mlstatic.com/D_NQ_NP_703838-MLA106185157032_022026-F.jpg,"[""MLB65410970""]",2026-09-15 17:34:45.508427,"{""ALPHANUMERIC_MODEL"":""S3407CA-LY171"",""BATTERY_TYPE"":""Íon de lítio"",""COLOR"":""Matte gray"",""CONNECTIVITY"":""1x Conector de áu|1x HDMI 1.4|2 USB 3.2 Gen 1 Tipo-A|2x USB 3.2 Ger 1 Tipo-C com suporte p/ display / power delivery"",""COOLING_TYPE"":""Ar"",""DISPLAY_REFRESH_RATE"":""60 Hz"",""DISPLAY_RESOLUTION_TYPE"":""Full HD"",""DISPLAY_SIZE"":""14 \"""",""DISPLAY_TYPE"":""LCD/LED"",""INCLUDES_OS_TRIAL"":""Não"",""INTEGRATED_GRAPHIC_CARD_BRAND"":""intel"",""INTEGRATED_GRAPHIC_CARD_MODEL"":""Graphics"",""KEYBOARD_LANGUAGE"":""Português"",""MANUFACTURER"":""Asustek Computer Inc."",""MATERIAL"":""Plástico"",""PROCESSOR_BRAND"":""Intel"",""PROCESSOR_LINE"":""Core Ultra 5"",""PROCESSOR_MODEL"":""Ultra 5 225H"",""PRODUCT_TYPE"":""Notebook"",""RAM_SLOTS_NUMBER"":""1"",""RELEASE_YEAR"":""2026"",""SSD_DATA_STORAGE_CAPACITY"":""512 GB"",""WEBCAM_VIDEO_RESOLUTION_TYPE"":""FHD IR"",""WEIGHT"":""1.4 kg"",""WITH_FINGERPRINT_READER"":""Não"",""WITH_HEADPHONES_OUTPUT"":""Sim"",""WITH_MEMORY_CARD_READER"":""Não"",""WITH_NUMERIC_PAD"":""Não"",""WITH_WEBCAM"":""Sim"",""BATTERY_CAPACITY"":""6.3 Ah"",""BRAND"":""Asus"",""DISK_TYPE"":""SSD"",""DISPLAY_RESOLUTION"":""1200 px x 1920 px"",""INTEGRATED_GRAPHIC_CARD_LINE"":""Intel"",""IS_GAMER"":""Sim"",""LINE"":""VivoBook"",""MAX_PROCESSOR_SPEED"":""1.7 GHz"",""MODEL"":""S3407CA-LY171"",""OPTIMIZED_FOR_AI"":""Sim"",""OS_NAME"":""Linux"",""RAM_MEMORY_MODULE_TOTAL_CAPACITY"":""16 GB"",""RAM_MEMORY_SPEED"":""5.6 GHz"",""SOUND_MODES"":""Alto-falantes embutido Microfone embutido"",""TOTAL_DISK_CAPACITY"":""512 GB"",""WITH_ANTIREFLEX_SCREEN"":""Sim"",""WITH_BACKLIGHT_KEYBOARD"":""Não"",""WITH_BLUETOOTH"":""Sim"",""WITH_MICROPHONE"":""Sim"",""WITH_RETINA_DISPLAY"":""Não"",""WITH_TOUCH_SCREEN"":""Não""}"
7908877200789,Notebook,TRUE,1,MLB70386604,MLB-NOTEBOOKS,active,"Notebook Lenovo® Ideapad Slim 3x, Snapdragon X, 16gb, 1tb Ss",,2026-09-15,,,MLB70386604,2026-05-28T04:35:46Z,,,"Notebook Lenovo 83TW0003 15.3""",,2026-05-28T04:47:35Z,MLB70386601,,,COMPLETE,,,fixed,FALSE,open,2026-09-16T22:00:31.992582751,FALSE,,plaintext,catalog_product,16,0,0,1,0,0,1,4,9,0,https://http2.mlstatic.com/D_NQ_NP_650536-MLA112356472715_052026-F.jpg,"[""MLB70386604""]",2026-09-15 17:34:45.508427,"{""BRAND"":""Lenovo"",""DISPLAY_SIZE"":""15.3 \"""",""IS_GAMER"":""Não"",""OPTIMIZED_FOR_AI"":""Não"",""OS_EDITION"":""Home"",""OS_NAME"":""Windows"",""PROCESSOR_BRAND"":""Qualcomm"",""PROCESSOR_MODEL"":""Snapdragon X X1-26-100"",""PRODUCT_TYPE"":""Notebook"",""WITH_BACKLIGHT_KEYBOARD"":""Sim"",""WITH_FINGERPRINT_READER"":""Não"",""WITH_WEBCAM"":""Sim"",""MODEL"":""83TW0003"",""PROCESSOR_LINE"":""QUALCOMM"",""WITH_MICROPHONE"":""Sim"",""WITH_NUMERIC_PAD"":""Não""}"
